titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Tartar de atún, aguacate y mango;https://images.hola.com/imagenes/cocina/recetas/20210429188754/tartar-atun-aguacate-mango/0-947-93/tartar-aguacate-mango-c.jpg;4 COMENSALES;30min;Medio;['250 g de Lomo de atún de buena calidad', '1 Aguacate', '1 Mango', 'Zumo de limón', '2 cs de Aceite de oliva', '1 cucharada de Aceite de sésamo', '1 cucharada de Salsa de soja', 'Sal', 'Pimienta', 'Semillas de sésamo blanco', 'Semillas de sésamo negro'];['Cortar el atún en daditos.  Recuerda que para este tipo de preparaciones en crudo debe ser un atún de muy buena calidad.', 'Ponerlos en una ensaladera y rociarlos con el aceite de sésamo, una cucharada de aceite de oliva y la salsa de soja. Salpimentar, mezclar, envolver con papel film y reservar en la nevera.', 'Cortar el aguacate por la mitad, retirar el hueso, pelarlo y cortar la carne en daditos.  Aderezar con sal, una cucharada de aceite de oliva, y un chorro de zumo de limón.', 'Cortar medio mango también en daditos.', 'Con la ayuda de un aro redondo de pastelería, disponer daditos de aguacate donde vayamos a emplatar.', 'Sacar el atún de la nevera y mezclarlo con los daditos cortados de mango. Disponer esa mezcla de atún y mango sobre la base de aguacate que ya tenemos en la base del aro.', 'Retirar el aro con cuidado.', 'Hacer la misma operación para montar el resto tartares en el resto de platos.', 'Decorar los tartares con semillas de sésamo negro y blanco y unos tallos de cebolleta o cebollino bien picados.'];pescados
Lenguado Menier o a la 'Meunière';https://images.hola.com/imagenes/cocina/recetas/20210428188674/lenguado-a-la-meuniere/0-946-472/lenguado-meniere-c.jpg;4 COMENSALES;25min;Fácil;['4 ud de Lenguado de ración', '150 g de Mantequilla', '2 ud de Limón', 'Aceite de oliva virgen extra', 'Sal', 'Harina', 'Pimienta negra en grano recién molida', 'Perejil fresco'];"['Salpimenta los lenguados, pasa por harina y sacúdelos para que suelten el sobrante.', 'Cocina  los lenguados por ambas caras hasta que queden dorados. Ve regando con la mantequilla derretida por encima de los lenguados.', 'En una sartén amplia donde te quepan los lenguados, calienta la mantequilla a fuego medio con una cucharada de aceite para que no se queme la mantequilla.', 'La mantequilla que ha sobrado en la sartén no la tires, la vamos a utilizar para hacer la salsa. Añade el zumo de medio limón y una pizca de sal. Reduce un poco.', ""Sirve los lenguados tal cual o en filetes y salsea con esta salsa 'Meunière'."", 'Espolvorea con perejil fresco y acompaña con patatitas cocidas y unos trozos de limón.']";pescados
Filete de merluza rebozado con ensalada de pimientos;https://images.hola.com/imagenes/cocina/recetas/20210427188586/filete-merluza-rebozado-ensalada-pimientos/0-945-895/rebozada-adobe-z.jpg;4 COMENSALES;25min;Fácil;['4 filetes de Merluza', '2 ud de Huevo', 'Harina', 'Aceite de oliva', 'Sal', '300 g de Pimientos rojos asados en conserva', '1 diente de Ajo', 'Alcaparras', 'Aceitunas verdes', 'Comino molido', 'Sal', 'Tomate frito'];['Pela y pica el ajo finito y las aceitunas verdes en trocitos.', 'Echa los pimientos en una ensaladera y añade el ajo, las aceitunas y las alcaparras.', 'Aliña esta ensalada con un poco de sal, comino y tomate frito.', 'Seca bien los filetes de merluza con papel de cocina.', 'Salpimenta y los pasas por harina y después por huevo batido.', 'Calienta aceite de oliva en una sartén y dora la merluza por los dos lados. Sácalos sobre papel de cocina.', 'Sirve un filete de merluza en cada plato y acompaña con un poco de la ensalada de pimientos.'];pescados
Lomo de merluza con verduras hervidas;https://images.hola.com/imagenes/cocina/recetas/20210427188585/lomo-merluza-verduras-hervidas/0-945-868/merluza-hervida-adobe-z.jpg;4 COMENSALES;40min;Fácil;['4 lomos de Merluza', '1 unidad de Cebolla', '1 unidad de Patata', '1 puñado de Guisantes', '1 unidad de Nabo', '4 ud de Alcachofas', '1 puñado de Judías verdes', 'Sal', 'Pimienta', 'Aceite de oliva virgen'];['Pela la cebolla y las alcachofas y corta en cuartos.', 'Pela la zanahoria y trocéala no muy pequeña, al igual que el nabo y la patata.', 'Quita las hebras de las judías verdes y trocéalas.', 'Calienta un poco de aceite en una cazuela y sofríe la cebolla unos minutos.', 'Incorpora el nabo, la patata, la zanahoria, los guisantes y las alcachofas y da unas cuantas vueltas.', 'Salpimenta, cubre con agua y deja cocer durante unos 12-15 minutos.', 'Agrega los lomos de merluza y deja que se cuezan 2 minutos, sácalos y sécalos bien con papel de cocina.', 'Echa unas gotas de aceite en una sartén y dora los lomos de merluza ligeramente por ambos lados.', 'Escurre bien las verduras y sírvelas en los platos.', 'Pon en cada plato un lomo de merluza y acaba con un poquito de buen aceite de oliva virgen extra por todo el plato.'];pescados
Rodaballo en papillote con verduras;https://images.hola.com/imagenes/cocina/recetas/20210406187286/rodaballo-papillote-verduras/0-937-776/rodaballo-papillote-age-c.jpg;4 COMENSALES;45min;Fácil;['1 Rodaballo de 1,2 kg', '2 Zanahorias', '2 ramas de Apio', '1 Cebolla morada', '80 g de Aceitunas', '1 cucharada de Pimentón dulce', '2 cs de Aceite de oliva', 'Sal', 'Pimienta'];['Pedir en la pescadería que evisceren y quiten la piel al rodaballo.', 'Retirar los hilos a las ramas de apio y cortarlas en segmentos de 1 cm.', 'Pelar las zanahorias, lavarlas y cortarlas en rodajas finitas en sentido trasversal.', 'Pelar la cebolla y cortarla en juliana.', 'Deshuesar las aceitunas y trocearlas.', 'Cocer los trozos de apio y zanahoria 7 min en agua salada. Escurrirlos y reservarlos.', 'Precalentar el horno a 190°.', 'Poner en la bandeja de horno una hoja de papel sulfurizado dos veces y media más grande que el rodaballo.', 'Salpimentar el pescado por dentro y por fuera y colocarlo en la bandeja sobre el papel.', 'Repartir por encima las láminas de zanahoria, los trozos de apio, la juliana de cebolla y las aceitunas troceadas, espolvorear con sal y pimienta, rociar con el aceite y doblar el papel para sellar los bordes doblándolos hacia dentro.', 'Meterlo al horno a 190° entre 20 y 22 min.', 'Una vez fuera del horno, abrir el papillote y terminar espolvoreando por encima un poco de pimentón dulce.'];pescados
Rodaballo con verduras;https://images.hola.com/imagenes/cocina/recetas/20210401187076/rodaballo-con-verduras/0-936-565/verduras-age-z.jpg;4 COMENSALES;35min;Fácil;['1 unidad de Rodaballo de 2 kilos en filetes', '1 unidad de Cebolla', '1 unidad de Pimiento amarillo', '1 unidad de Pimiento rojo', 'Aceite de oliva virgen', 'Sal', 'Pimienta blanca', 'Cebollino'];['Pela la cebolla y pícala muy finita, al igual que los pimientos (previamente lavados y secos).', 'Echa un poco de aceite en una sartén, añade las verduras, sal y pimienta y rehógalas durante unos minutos dejándolas ligeramente al dente.', 'Salpimenta los lomos de rodaballo y cocina a la plancha, por ambos lados, con un pelín de aceite de oliva.', 'Sirve una cama de las verduritas y coloca encima el rodaballo.', 'Decora con un poco de cebollino -fresco o frito, como más te guste-.'];pescados
Rodaballo con puerros asados;https://images.hola.com/imagenes/cocina/recetas/20210401187075/rodaballo-con-puerros-asados/0-936-562/puerros-age-z.jpg;4 COMENSALES;1h 0min;Fácil;['8 lomos de Rodaballo', '12 ud de Puerro', 'Aceite de oliva virgen', 'Sal', 'Pimienta', 'Cebollino'];['Quitamos la primera capa de los puerros y cortamos los extremos.', 'Ponemos a cocer los puerros en agua hirviendo con sal durante 15 minutos o hasta que veas que están blandos.', 'Precalentamos el horno a 190ºC.', 'Sacamos los puerros del agua y los secamos bien con papel de cocina.', 'Los colocamos en una bandeja de horno, echamos un poco de aceite por encima y los horneamos 15-20 minutos.', 'Salpimentamos el rodaballo y lo cocinamos en la parrilla por ambos lados.', 'Servimos el pescado con los puerros asados y espolvoreamos con cebollino picado. Puedes decorar con limón y acompañar también con una ensalada o un poco de arroz blanco.'];pescados
Rodaballo con berberechos y acelgas;https://images.hola.com/imagenes/cocina/recetas/20210401187072/rodaballo-con-berberechos-y-acelgas/0-936-550/berberechos-age-z.jpg;4 COMENSALES;35min;Fácil;['4 lomos de Rodaballo', '400 g de Berberechos', '500 g de Acelgas solo las hojas', '0.5 vaso de Vino blanco', '4 cc de Alcaparras', 'Perejil fresco', 'Sal', 'Pimienta', 'Aceite de oliva'];['Pon un cazo con agua y sal a hervir, añade las hoja de acelga, cuece 5 minutos y escurre.', 'Salpimenta el rodaballo y cocínalo a la plancha o a la parrilla por los dos lados.', 'Pica muy finito abudante perejil fresco.', 'Lava los berberechos y échalos en una sartén con el vino blanco. Tápalos y espera a que se abran para añadir las alcaparras y el perejil.', 'Sirve el rodaballo acompañado de los berberechos y de las acelgas cocidas.'];pescados
Rodaballo con costra de almendras sobre cama de pisto;https://images.hola.com/imagenes/cocina/recetas/20210401187071/rodaballo-con-costra-almendras-y-pisto/0-936-549/almendras-adobe-z.jpg;4 COMENSALES;55min;Fácil;['8 lomos de Rodaballo', '40 g de Mantequilla', '40 g de Almendra molida', '2 cs de Pan rallado', '1 cucharada de Harina', '1 unidad de Calabacín', '1 unidad de Berenjena', '1 unidad de Pimiento rojo', '1 unidad de Pimiento verde', '1 unidad de Cebolla', '3 cs de Tomate frito', 'Sal', 'Pimienta', 'Aceite de oliva virgen'];['Pela la cebolla, el calabacín y la berenjena y pícalos en daditos.', 'Lava los pimientos y pícalos de la misma manera.', 'Echa aceite en una sartén y añade las verduras, sal y pimienta. Póchalas a fuego medio hasta que estén blandas y añade el tomate frito.', 'Precalentamos el horno a 200ºC.', 'Mezclamos la mantequilla con la harina, las almendras, el pan rallado, sal y pimienta hasta obtener una textura arenosa.', 'Echamos un poco de aceite en una bandeja, ponemos el rodaballo encima y lo cubrimos con la mezcla anterior.', 'Horneamos unos 10-12 minutos.', 'Cortamos unas tiras de piel de berenjena y las freímos en aceite muy caliente.', 'Servimos el pisto en la base de cada plato, colocamos encima el rodaballo y añadimos las pieles de berenjena frita.'];pescados
Rodaballo en ajada;https://images.hola.com/imagenes/cocina/recetas/20210401187069/rodaballo-en-ajada/0-936-548/ajada-adobe-z.jpg;4 COMENSALES;30min;Fácil;['8 lomos de Rodaballo', '3 dientes de Ajo', '1 cucharadita de Pimentón dulce', '1 cucharadita de Pimentón picante', 'Aceite de oliva', 'Sal', 'Calabacín', 'Cebollitas francesas', 'Espárragos trigueros', 'Aceite de perejil'];"['Lava el calabacín y córtalo en rodajas; pela las cebollitas; lava los espárragos y córtalos por la mitad.', 'Echa un poco de sal a los lomos de rodaballo y cocínalos al vapor.', 'Mientras, aprovecha para saltear las verduras en una sartén con un poco de aceite y un poco de sal.', 'Pela, laminas los ajos y dóralos en una sartén con 4 cucharadas de aceite. Retira del fuego y añade la mezcla de pimentones con cuidado de que no se quemen.', 'Sirve el rodaballo en los platos, echa por encima la ajada anterior y acompaña con las verduritas.', 'Termina cada plato con un poco de aceite de perejil ¡y listo!']";pescados
Bacalao con pimientos del piquillo y cebolla;https://images.hola.com/imagenes/cocina/recetas/20210324186583/bacalao-pimientos-piquillo-cebolla/0-933-556/bacalao-pimientos-gtres-z.jpg;4 COMENSALES;30min;Fácil;['4 lomos de Bacalao salado', '2 dientes de Ajo', '2 ud de Cebolla', '4 cs de Aceite de oliva virgen', 'Sal', 'Pimienta', '250 g de Pimientos del piquillo', '1 diente de Ajo', '1 cucharadita de Azúcar blanca', '4 cs de Aceite de oliva virgen extra', '1 cucharadita de Vinagre', 'Sal'];['Desala el bacalao con 3 partes de agua por una de pescado y déjalo dentro de la nevera entre 48 y 72 horas, cambiando el agua cada 8 horas.', 'Pela y corta las cebollas en juliana y los ajos en láminas. Póchalos lentamente en una sartén con 3 cucharadas de aceite de oliva.', 'Dispon los lomos de bacalao sobre la cebolla y el ajo, tapa la sartén y deja unos minutos más hasta que blanquee el pescado y se separen fácilmente las lascas. Reserva.', 'Pela el otro diente de ajo, corta en láminas y dóralo con una cucharada de aceite. Cuando empiece a dorarse, añade los pimientos con su jugo, el azúcar, una pizca de sal y el vinagre. Deja cocer durante 5 minutos.', 'Sirve el bacalao con la cebolla en los platos y añade los pimientos del piquillo cocinados.'];pescados
Sardinas marinadas rellenas de requesón y hierbas aromáticas;https://images.hola.com/imagenes/cocina/recetas/20210323186511/sardinas-marinadas-rellenas-requeson/0-933-172/sardinas-age-z.jpg;4 COMENSALES;1h 20min;Fácil;['600 g de Sardinas limpias (sin espina, cabeza ni escamas pero con la cola)', '1 chorrito de Vinagre de manzana', '1 pizca de Ajo seco molido', 'Sal gorda', 'Aceite de oliva virgen extra', '300 g de Requesón', '1 pizca de Pimentón', '1 chorrito de Aceite de oliva virgen', 'Mezcla de hierbas aromáticas frescas'];['Una vez que tengas las sardinas bien limpias, incorpora sal gorda en una fuente de cristal, un poco de ajo en polvo y un chorrito de vinagre.', 'Coloca las sardinas encima con la piel hacia arriba y cúbrelas con otra capa de sal gorda. Repite la misma operación hasta terminar con una capa de sal.', 'Tapa con papel film y mete las sardinas en la nevera como mínimo durante 1 hora.', 'Saca las sardinas y lávalas muy bien debajo del chorro de agua fría hasta quitar toda la sal.', 'Coloca las sardinas en una fuente y échales por encima un chorrito de un buen aceite de oliva virgen extra.', 'Para el relleno echa en un bol el requesón, añade varias hierbas aromáticas frescas picadas, un poco de pimentón, una pizca de sal y otra de aceite y mezcla bien con un tenedor.', 'Pon un poco del relleno encima de cada sardina y enróllalas.', 'Sirve las sardinas rellenas en una fuente y espolvorea con una pizca de pimentón.'];pescados
Brochetas de salmón fresco con tabulé;https://images.hola.com/imagenes/cocina/recetas/20210322186438/brochetas-salmon-con-tabule/0-932-682/brochetas-age-z.jpg;4 COMENSALES;30min;Fácil;['400 g de Salmón en dados', '2 ud de Lima', '300 g de Bulgur', '1 unidad de Tomate', '1 unidad de Pepino', '1 unidad de Cebolleta', '1 unidad de Limón', 'Aceite de oliva virgen', 'Sal', 'Menta fresca', 'Rúcula', 'Pimienta'];['Ponemos un cazo con agua a calentar en el fuego y cuando empiece a humear, añadimos el trigo bulgur y cocinamos durante 10 minutos. Transcurrido el tiempo, escurrimos y pasamos por agua bien fría para que pierda el calor. Reservamos.', 'Lava bien la cebolleta, el pepino y el tomate y pícalos en daditos pequeños.', 'Incorpora en un cuenco grande el bulgur, la cebolleta, el pepino y el tomate.', 'Añade sal, zumo de limón, menta picada y aceite de oliva y mezcla todo bien. Reserva este tabulé.', 'Lava bien las limas, sécalas y corta en rodajas.', 'Salpimenta los dados de salmón fresco y ve ensartándolos en palos de brocheta con las rodajas de lima.', 'Cocina las brochetas en una parrilla o a la plancha con un poquito de aceite hasta que el salmón esté cocinado pero con cuidado de que no quede muy seco.', 'Sirve en la base de cada plato un par de cucharadas de tabulé, coloca encima las brochetas de salmón y acompaña con unas hojas de rúcula.'];pescados
Bacalao al pilpil fácil;https://images.hola.com/imagenes/cocina/recetas/20210316186114/bacalao-al-pilpil-video-receta/0-930-806/bacalao-pilpil-m.jpg;4 COMENSALES;30min;Medio;['4 lomos de Bacalao desalado', '4 dientes de Ajo', 'Cayena o guindilla al gusto', 'Aceite de oliva virgen extra'];['Puedes comprar el bacalao ya desalado o desalarlo tú poniéndolo en agua las 48 horas previas y, enjugándolo y cambiando el agua cada 6-8 horas. Si los trozos no son muy grandes con cambiar el agua 3 veces será suficiente (24 horas) pero si las tajadas son gruesas lo tendremos que hacer unas 6 veces y el tiempo total se nos irá a 48 horas.', 'Pela y corta los 4 dientes de ajo en láminas.', 'Añade aceite suficiente en una sartén y agrega las cayenas o guindillas al gusto y las láminas de ajo. Cocínalo todo a fuego bajo para que no se quemen los ajos. Los queremos ligeramente tostados, no achicharrados.', 'Cuando los ajos estén listos, los retiras y los reservas. Los ajos ayudarán a conseguir una mejor emulsión de la salsa.', 'Deja que se enfríe un poco el aceite ya que no queremos que se fría el bacalao nada más echarlo en la sartén. Con el aceite templado, incorpora los lomos de bacalao con la piel hacia abajo para que suelten las gelatina y cocina a fuego medio 4 minutos.', 'Mueve la sartén o la cazuela para que, poco a poco, la salsa se vaya formando. Da la vuelta a los lomos para cocinarlos 4 minutos más.', 'Saca el bacalao, reserva y quita un poco de aceite de la sartén si ves que hay mucho.', 'Con un colador procede a ligar la salsa mediante movimientos circulares: el colágeno que ha soltado el pescado te ayudará a conseguirlo.', 'Sirve los lomos de bacalao con la salsa (el pilpil) y echa por encima los ajos dorados con la guindilla.', '¡Listo!', 'Para desalar el bacalao lo primero que hay que hacer es cortar el bacalao en trozos y pasarlos por agua bajo el grifo. Seguidamente, se introducen en una bandeja honda o un bol amplio lleno de agua fría y que cubra el bacalao y se dejan en la nevera durante 48 horas cambiando el agua cada 6-8 horas. Si los trozos no son muy grandes con cambiar el agua 3 veces será suficiente (24 horas) pero si las tajadas son gruesas lo tendremos que hacer unas 6 veces y el tiempo total se nos irá a 48 horas.'];pescados
Buñuelos de bacalao con salsa de tamarindo;https://images.hola.com/imagenes/cocina/recetas/20210315186041/bunuelos-de-bacalao-con-salsa-de-tamarindo/0-930-446/bunuelos-age-z.jpg;4 COMENSALES;1h 30min;Fácil;['400 g de Bacalao salado desmigado', '300 g de Harina', '250 ml de Leche', '1 cucharadita de Bicarbonato', '2 dientes de Ajo', '1 unidad de Limón', 'Cebollino', 'Perejil fresco', 'Sal', 'Pimienta', 'Aceite de oliva', '200 g de Tamarindo pulpa', '50 ml de Vinagre de Jerez', '50 ml de Agua', '3 cs de Azúcar blanca', '1 cucharadita de Kétchup', '1 cucharadita de Salsa de soja', '1 cucharadita de Ajo seco molido', '1 cucharadita de Pimienta', '1 cucharada de Harina de maíz', 'Hierbas aromáticas'];['Lo primero que tienes que hacer, 24 horas antes, es poner a desalar el bacalao y cambiarle el agua cada 6 horas.', 'Echa el bacalao en una cazuela con agua y un diente de ajo, ponla al fuego y cuécelo.', 'Cuando el bacalao esté templado, incorpóralo a un bol y añade 1 diente de ajo picadito.', 'Agrega el cebollino y el perejil muy picaditos, sal y pimienta.', 'Ahora echa la harina y la leche y mezcla hasta obtener una pasta (si queda muy líquida, pon más harina y si está muy espesa, echa más leche.', 'Mezcla en un cuenco aparte el bicarbonato y el zumo de limón y añádeselo a la pasta de bacalao mezclando bien.', 'Deja reposar la masa durante 1 hora en la nevera.', 'Saca la pulpa de las vainas del tamarindo y échala en un cazo con el agua para calentar en el fuego hasta que se deshaga.', 'Incorpora el vinagre, el azúcar, el kétchup y la salsa de soja sin dejar de remover.', 'Echa un poco de ajo seco molido y de pimienta.', 'En un vaso disuelve la harina de maíz con un poco de agua y cuando la salsa hierva, añádele el resultado sin dejar de remover para que espese ligeramente.', 'Deja enfriar y añade hierbas aromáticas picadas al gusto.', 'Saca la pasta de los buñuelos de la nevera, ponte un poco de aceite en las manos y forma bolitas.', 'Fríe estas bolitas en aceite caliente y, con cuidado, pínchalas en unos palos de brocheta.', 'Sirve los buñuelos de bacalao con la salsa de tamarindo.'];pescados
Bacalao al horno con salsa de limón;https://images.hola.com/imagenes/cocina/recetas/20210312185957/bacalao-horno-salsa-limon/0-929-978/bacalao-horno-queso-c.jpg;4 COMENSALES;30min;Medio;['800 g de Bacalao fresco', '400 g de Verduras (puerros, zanahorias, apio y unos tomatitos cherry)', '100 g de Queso rallado', 'Sal', 'Pimienta', 'Tomillo', '2 dientes de Ajo', 'Perejil fresco', '1 Limón', '1 pizca de Sal', 'Aceite de oliva'];['Precalentamos el horno a 180ºC.', 'Cortamos el bacalao en trozos individuales.', 'Limpiamos las verduras  y cortamos en cubitos. Las hervimos en 500 ml de agua durante aproximadamente 5 minutos y escurrimos.', 'Colocamos las verduras en la fuente para hornear y a continuación el bacalao.', 'Salpimentamos al gusto y añadimos un poco de tomillo picado.', 'Realizamos la salsa de limón para pescado. Para ello:  pon en un vaso de batidora el perejil (previamente lavado y picado groseramente), los dientes de ajo pelados y picados. Añade la piel de limón recién rallada y su zumo recién exprimido. Agrega una pizca de sal y ve batiendo al tiempo que añades un chorrito de aceite hasta obtener una salsa emulsionada.', 'Vertemos la salsa de limón sobre el pescado. Para finalizar espolvoreamos el queso rallado.', 'Introducimos la bandeja en el horno y dejamos que se cocine durante aproximadamente unos 15 minutos a 180 º C. Servimos con patatas hervidas o arroz (opcional).'];pescados
Bacalao 'Gomes de Sà' (receta portuguesa);https://images.hola.com/imagenes/cocina/recetas/20210312185959/bacalao-gomes-sa-estilo-portugues/0-929-987/bacalao-gomes-sa-c.jpg;4 COMENSALES;45min;Medio;['800 g de Bacalao', '1 kilogramo de Patatas', '3 Huevos duros', '3 Cebollas', '3 dientes de Ajo', '200 ml de Aceite de oliva virgen extra', '25 g de Perejil', 'Sal', 'Pimienta', 'Aceitunas (opcional)'];['Precalentamos el horno a 200ºC.', 'Escalfamos el bacalao, le quitamos la piel y las espinas y lo desmenuzamos.', 'Cortamos las patatas en dados y las hervimos.', 'Agregamos un poco de aceite en una cazuela y sofreímos las cebollas cortadas en mitades y el ajo picado hasta que estén transparentes.', 'Añadimos a la cazuela las patatas y el bacalao y mezclamos todo suavemente. Salpimentamos al gusto.', 'Retiramos del fuego y vertemos la mezcla en una fuente de hornear. Introducimos en el horno durante aproximadamente 15 minutos.', 'Servimos decorado con huevo duro cortado en rodajas, perejil picado y aceitunas (opcional).'];pescados
Bacalao marinado con vinagreta de cebolleta;https://images.hola.com/imagenes/cocina/recetas/20210312185956/bacalao-marinado-coque-mario-sandoval/0-929-977/bacalao-marinado-coque-c.jpg;5 PORCIONES;30min;Medio;['2 Kg de Bacalao', '15 g de Cebolleta', '50 g de Aceitunas negras', '5 g de Alcaparras', 'Aceite de oliva', '1 kilogramo de Sal fina', '1 kilogramo de Azúcar', 'Ralladura de limón', 'Ralladura de naranja', '5 g de Eneldo', '5 g de Perejil', '5 g de Cilantro'];['Mezclamos el azúcar y la sal.', 'Le vamos añadiendo todos los demás ingredientes de la marinada y movemos.', 'En una bandeja ponemos una cama de la marinada en la base. Colocamos los lomos de bacalao. Después cubrimos con el resto de la marinada y reservamos en la nevera durante 1 día.', 'Sacamos de la nevera la bandeja, lavamos, retiramos la piel del bacalao y cortamos en láminas finas.', 'En un platos disponemos el bacalao en láminas y encima colocamos la cebolleta picada, las alcaparras y las aceitunas negras cortadas muy finas.  Terminamos añadiendo por encima el aceite de oliva.'];pescados
Lubina a la plancha con 'arroz' de brócoli al pesto;https://images.hola.com/imagenes/cocina/recetas/20210312185921/lubina-a-la-plancha-con-arroz-de-brocoli-y-pesto/0-929-786/brocoli-adobe-z.jpg;4 COMENSALES;35min;Fácil;['8 filetes de Lubina', '1 unidad de Brócoli', '1 unidad de Cebolla', '15 hojas de Albahaca', '0.5 diente de Ajo', '50 g de Queso parmesano', '50 g de Piñones', '200 ml de Aceite de oliva virgen extra', 'Sal', 'Pimienta'];"['Comienza preparando la salsa pesto y para ello pon en el vaso de la batidora el queso, la albahaca, los piñones, el medio diente de ajo, 125 ml de aceite y un poco des sal. Tritura hasta que se integren todos los ingredientes.', ""Ahora rall el brócoli con un rallador o picándolo con una picadora para simular nuestro 'arroz'."", 'Pela, pica la cebolla y rehógala en una sartén con aceite de oliva.', 'Añade el brócoli rallado junto a la cebolla y rehoga durante 3 minutos. Retira y reserva.', 'Salpimenta los filetes de lubina y cocínalos a la plancha por ambos lados.', ""Para presentar el plato, usa un molde donde pondrás el 'arroz' de brócoli; encima coloca los filetes de lubina y acompaña con la salsa pesto y unas hojitas pequeñas de albahaca.""]";pescados
Merluza a la romana;https://images.hola.com/imagenes/cocina/recetas/20210304185441/merluza-a-la-romana/0-926-578/merluza-age-z.jpg;4 COMENSALES;20min;Fácil;['8 rodajas de Merluza congelada', '2 ud de Tomate', '1 unidad de Limón', 'Harina', 'Huevo', 'Aceite de oliva virgen', 'Sal'];['Descongela con suficiente antelación la merluza -lo ideal es hacerlo dentro de la nevera para que no haya cambios bruscos de temperatura-.', 'Seca muy bien las rodajas de merluza con papel de cocina.', 'Coloca en un plato la harina y en otro el huevo batido.', 'Calienta abundante aceite en una sartén pero sin que llegue a humear.', 'Pasa las rodajas por harina, sacude ligeramente y pásalas por el huevo batido.', 'Fríe la merluza entre 2 y 3 minutos por cada lado dependiendo del grosor.', 'Saca sobre papel de cocina y sirve la merluza con unos trozos de tomate y de limón.'];pescados
Dorada al horno con butifarra, setas y aceitunas;https://images.hola.com/imagenes/cocina/recetas/20210226185110/dorada-al-horno-con-butifarra-setas-aceitunas/0-924-168/dorada-age-z.jpg;4 COMENSALES;50min;Fácil;['1 unidad de Dorada preparada para asar', '400 g de Setas variadas', '100 g de Aceitunas negras', '150 g de Butifarra', '1 unidad de Cebolla', '1 vasito de Vino blanco', 'Aceite de oliva virgen', 'Sal', 'Pimienta negra', 'Romero', 'Perejil', 'Laurel'];['Comienza pelando la cebolla y córtala en juliana.', 'Continúa limpiando muy bien todas las setas.', 'Ahora corta en rodajitas la butifarra.', 'Precalienta el horno a 180 grados.', 'Pon a rehogar la cebolla en una sartén con aceite y luego añade las setas para cocinarlas unos minutos y la butifarra.', 'Salpimenta, agrega el vino, el laurel y el romero y deja que reduzca ligeramente.', 'Incorpora las aceitunas negras y mezcla todo bien.', 'Coloca la mezcla anterior en la base de una fuente apta para el horno.', 'Salpimenta la dorada, úntala con un poco de aceite y colócala en la fuente.', 'Hornea durante unos 20 minutos a 180 grados.', 'Saca con cuidado, decora con perejil y ya la tendrías lista para llevarla a la mesa y servir.'];pescados
Cabracho con puré de alcachofas y verduras;https://images.hola.com/imagenes/cocina/recetas/20210226185104/cabracho-con-pure-alcachofas-y-verduras/0-924-128/cabracho-adobe-z.jpg;4 COMENSALES;55min;Fácil;['4 lomos de Cabracho bien limpios de espinas y escamas', '2 ud de Zanahoria', '1 unidad de Cebolla', '300 g de Tirabeques', 'Sal', 'Pimienta', 'Aceite de oliva virgen extra', 'Hierbas aromáticas', '500 g de Alcachofas', '2 ud de Cebolleta', '0.5 litro de Caldo de verduras', '1 chorrito de Nata para cocinar', 'Sal', 'Pimienta blanca', 'Mantequilla'];['Empezamos con la elaboración del puré de alcachofas y para ello hay que limpiarlas bien, quitando las hojas externas y los tallos. Córtalas en cuartos.', 'Pica la cebolleta y póchala en una cazuela con un poco de mantequilla.', 'Incorpora los cuartos de alcachofa, cubre con el caldo de verduras y deja que cueza unos 30 minutos.', 'Tritura bien, pasa por el chino y pon el resultado al fuego con un poco de nata.', 'Deja cocinar unos minutos, retira del fuego y reserva.', 'Pela la cebolla y corta en juliana.', 'Pela las zanahorias y córtalas en bastoncitos finos.', 'Lava y seca los tirabeques.', 'Echa un poco de aceite en una sartén, añade las verduras y saltéalas con un poco de sal y de pimienta.', 'Retira las verduras, salpimenta los lomos de cabracho y cocínalos en la sartén por ambos lados.', 'Sirve en cada plato una base de las verduras salteadas y coloca encima el cabracho.', 'Acompaña con un poco del puré de alcachofas y añade un toque de pimienta negra recién molida por todo el plato y alguna hierba aromática.'];pescados
