titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Mejillones en salsa de vino blanco;https://images.hola.com/imagenes/cocina/recetas/20200331164482/mejillones-salsa-vino-blanco/0-805-310/mejillones-salsa-vino-blanco-c.jpg;4 COMENSALES;30min;Fácil;['1.5 Kg de Mejillones', '1 unidad de Cebolla grande', '2 dientes de Ajo', '4 ud de Zanahorias', '1 unidad de Limón', '200 ml de Vino blanco', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra', '1 ramillete de Tomillo'];['Lavamos los mejillones en agua fría y quitamos el viso con la ayuda de un cuchillo o la mano.', 'Cortamos las zanahorias en bastones de 1 cm aproximadamente. Reservamos.', 'Picamos la cebolla y los dientes de ajo finamente. Reservamos.', 'Rallamos la piel del limón y sacamos el zumo del mismo. Reservamos.', 'En una olla ponemos un chorrito de aceite y lo ponemos a fuego medio.', 'Cuando esté caliente el aceite añadimos la cebolla y el ajo y pochamos un par de minutos.', 'Añadimos las zanahorias y seguimos cocinando 5 minutos más.', 'Echamos los mejillones y rápidamente incorporamos el vino blanco y el zumo de limón.', 'Salpimentamos y agregamos una ramita de tomillo para dar mas potencia a nuestras verduras.', 'Tapamos la olla y dejamos cocinar al vapor los mejillones durante unos 15 minutos o hasta que vemos que se hayan abierto todos.', 'Destapamos y espolvoreamos la ralladura de limón para darle más aroma.', 'Comerlos tibios y con una buena hogaza de pan es la mejor manera de disfrutarlos.'];mariscos
'Laksa' de marisco;https://images.hola.com/imagenes/cocina/recetas/20200331164523/sopa-marisco-laksa/0-805-540/laksa-marisco-c.jpg;4 COMENSALES;1h 0min;Medio;"['200 ml de Leche de coco', '250 g de Fideos de arroz gruesos', '1 cucharada de Pasta de curry rojo', '2 dientes de Ajo', '200 g de Langostinos', '180 g de Chipirones', '80 g de Brotes de soja frescos', '20 g de Jengibre', '2 ud de Lemon grass', '80 ml de Salsa de soja', '1 cucharadita de Azúcar blanca', '1 ramillete de Cilantro', '2 ud de Lima', '1 ramillete de Hierbabuena', 'Aceite de girasol', '4 cs de Aceite de sésamo', ""2 ud de Chiles 'bird eye'"", '1 cucharada de Salsa de pescado', '250 g de Tofu firme', '2 cs de Harina de trigo', '2 cs de Agua con gas', '2 cs de Pan rallado', 'Sal', 'Aceite de girasol para freír']";['Ponemos a fuego medio una sartén un chorrito de aceite y añadimos el ajo y el jengibre picados muy finamente.', 'Damos un golpe con el mango del cuchillo al lemon grass y los añadimos.', 'Cortamos los chiles en rodajas y los incorporamos a la sartén.', 'Añadimos la pasta de curry rojo y removemos hasta tener nuestra base del sofrito con cuidado que no se queme.', 'Incorporamos el azúcar, la salsa de soja, salsa de pescado y la leche de coco.', 'Removemos y bajamos a fuego lento dejando cocer unos 15 minutos.', 'Pelamos y quitamos la tripa de los langostinos con la ayuda de un palillo.', 'En una sartén ponemos aceite de sésamo y salteamos los langostinos hasta que estén dorados. Los sacamos y reservamos.', 'En esa misma sartén, añadimos aceite de sésamo de nuevo y salteamos a fuego fuerte los chipirones con una pizca de sal. Sacamos y reservamos.', 'Añadimos aceite de girasol en una sartén para freír.', 'Ponemos dos boles, uno con el pan rallado y otro con la mezcla de harina, sal y agua.', 'Cortamos el tofu en dados grandes, y lo pasamos por la mezcla de harina y luego pan rallado.', 'Freímos hasta que estén dorados por todos lados y sacamos sobre papel absorbente. Reservamos.', 'Cocemos los fideos de arroz en una olla con abundante agua hirviendo y un puñado de sal durante 3 minutos o lo que especifique el fabricante.', 'Cortamos unos gajos de lima y troceamos el cilantro fresco.', 'Servimos en un plato hondo un montón de fideos de arroz, añadimos el caldo y ponemos un par de dados de tofu, langostinos, chipirones y un puñado de brotes de soja.', 'Acompañamos con la lima y el cilantro.'];mariscos
Salteado de gambas y verduras con 'noodles' de arroz;https://images.hola.com/imagenes/cocina/recetas/20200317163266/salteado-gambas-verduras-noodles/0-798-989/salteado-gambas-verduras-c.jpg;4 COMENSALES;30min;Fácil;['400 g de Fideos de arroz', '300 g de Gambas peladas', '1 unidad de Puerro', '1 unidad de Cebolletas', '1 unidad de Cebolla morada', '1 unidad de Pimiento rojo', '2 ud de Zanahorias', '90 g de Salsa de soja', '90 g de Salsa agridulce', '3 cs de Aceite de sésamo', 'Semillas de sésamo blanco', 'Sal', 'Pimienta negra'];"['Ponemos un cazo con abundante agua y un puñado de sal a fuego medio.', ""Añadimos los 'noodles' de arroz cuando comience a hervir y cocemos durante 7 minutos o lo que especifique el paquete."", 'Colamos los fideos y reservamos.', 'Cortamos las verduras en juliana, es decir, en tiras finas y alargadas.', ""En un 'wok' echamos el aceite de sésamo y lo ponemos a fuego medio-alto."", 'Vamos a añadir las verduras en orden de mayor a menor dureza, comenzando por puerro, cebolleta, cebolla morada, pimiento rojo y zanahoria.', 'Añadimos las gambas y salteamos un par de minutos mas hasta que veamos que comienzan a dorarse.', 'Incorporamos la salsa agridulce y la salsa de soja removiendo un minuto para homogeneizar todos los sabores.', ""Podemos servir los fideos acompañados del salteado o bien podemos mezclarlos en el 'wok' para atemperarlos, si deseamos comerlos calientes.""]";mariscos
Puntillitas fritas a la andaluza;https://images.hola.com/imagenes/cocina/recetas/20200316163149/receta-puntillitas-fritas-andaluza/0-798-309/chopitos-age-c.jpg;4 COMENSALES;15min;Fácil;['500 g de Puntillitas', '120 g de Harina de trigo', '100 g de Harina de maíz', 'Sal', 'Aceite de oliva virgen suave'];['Limpia bien las puntillitas y sécalas.', 'Échales un poco de sal a a las puntillitas.', 'Mezcla muy bien en un bol los dos tipos de harina: trigo y maíz.', 'Calienta el aceite de oliva en una sartén honda y cuando esté caliente fríe los chopitos durante unos 3-4 minutos.', 'Saca sobre papel de cocina los chopitos y sirve con un trozo de limón, tomate y lechuga o la guarnición que prefieras.'];mariscos
Curry suave de gambas;https://images.hola.com/imagenes/cocina/recetas/20200316163132/curry-suave-de-gambas/0-798-245/curry-suave-de-gambas-c.jpg;4 COMENSALES;35min;Fácil;['800 g de Gambas', '400 ml de Leche de coco', '3 dientes de Ajo', '1 trozo de Jengibre fresco de 2 centímetros', '1 Cebolla', '1 unidad de Tomates', '1 cucharada de Azúcar moreno', '1 cucharada de Comino molido', '1 cucharadita de Cúrcuma para las gambas', '1 cucharadita de Cúrcuma para el sofrito', '1 pizca de Chile en polvo', '1 cucharada de Garam masala', '1 ramillete de Cilantro'];['Para hacer este curry suave de gambas, lo primero que haremos es preparar una pasta de ajo y jengibre. Para ello, pelamos los ajos, los partimos en tres o cuatro trozos cada uno y los ponemos en el vaso de la batidora.', 'Pelamos el jengibre, lo picamos en trozos y los ponemos también en el vaso de la batidora.', 'Incorporamos dos o tres cucharadas de agua y trituramos hasta obtener una pasta fina. Reservamos.', 'Pelamos la cebolla y la picamos en daditos finos.', 'Partimos el tomate en trozos pequeños.', 'Pelamos las gambas y las ponemos en un bol.', 'Añadimos al bol de las gambas la cúrcuma y la sal. Mezclamos bien.', 'Acercamos una sartén al fuego con un hilito de aceite de girasol y salteamos brevemente las gambas. No se trata de cocinarlas, sino de saltearlas un minuto.', 'Sacamos a un plato aparte.', 'Añadimos un poco más de aceite en la misma sartén y tostamos a fuego medio el comino.', 'Apenas un minuto después, para evitar que se queme el comino, incorporamos la cebolla y pochamos a fuego suave.', 'Pasados 5 o 7 minutos, cuando se haya ablandado, incorporamos la pasta de ajo y jengibre y cocinamos otros 4 minutos.', 'Añadimos el tomate y las especias del sofrito: más cúrcuma, el chile, el garam masala y el azúcar moreno. Seguimos cocinando 4 minutos más.', 'Añadimos la leche de coco y dejamos que hierva hasta que adquiera una consistencia espesa.', 'Pasamos esta salsa por la batidora y después la volvemos a poner en la sartén. Añadimos las gambas y cocinamos el conjunto 3 minutos más.', 'Servimos el curry suave de gambas inmediatamente, con unas hojas de cilantro fresco por encima. Lo ideal es acompañar esta receta con un arroz sencillo, tipo pulau, con arroz basmati y pan indio, ya sea naan o chapati.'];mariscos
Gambas al papillote con lima y pimienta verde;https://images.hola.com/imagenes/cocina/recetas/20200315163124/gambas-papillote-con-lima-pimienta-verde/0-798-222/gambas-al-papillote-con-lima-y-pimienta-verde-c.jpg;4 COMENSALES;15min;Fácil;['30 ud de Gambas', '1 trozo de Jengibre fresco', '4 ud de Lima', 'Sal', '40 ml de Aceite de oliva virgen extra', '1 puñado de Pimienta verde en grano', 'Cilantro'];['Para hacer estas gambas al papillote con lima y pimenta verde comenzaremos por pelar las gambas.', 'Con la ayuda de un cuchillo puntilla retiramos el intestino de las gambas, es decir, esa línea negra que tienen a lo largo del cuerpo.', 'Partimos cuadrados grandes de papel de horno, de unos 30 por 30 centímetros de lado más o menos.', 'Pelamos el jengibre y cortamos varias láminas que pondremos en la base del cuadrado de papel.', 'Colocamos por encima las gambas y ponemos un poco de sal.', 'Exprimimos las limas, sacamos su ralladura y ponemos en un bol tanto el zumo como la ralladura.', 'Añadimos el aceite de oliva virgen extra y batimos bien hasta que emulsione ligeramente.', 'Echamos la emulsión de aceite y lima por encima de las gambas.', 'Añadimos las bolitas de pimienta verde y adornamos con unas rodajas de lima y con alguna hoja verde a nuestro gusto: puede ser cilantro, puede ser hierbabuena o trozos de hoja de lima keffir.', 'Cerramos los papeles formando saquitos muy bien cerrados.', 'Metemos en el horno, que ya estará precalentado a 180°C y cocinar durante 7 minutos.', 'Servimos las gambas al papillote con lima y pimienta verde inmediatamente, colocando los saquitos sobre un plato y abriéndolos, pero presentando el saco tal cual.', 'En lugar de gambas se pueden usar gambones o langostinos. Y en lugar del horno, este papillote también se puede elaborar en un cesto de silicona en el microondas.'];mariscos
Gambas a la gabardina con cúrcuma;https://images.hola.com/imagenes/cocina/recetas/20200315163120/gambas-gabardina-curcuma/0-798-207/gambas-a-la-gabardina-con-curcuma-c.jpg;4 COMENSALES;25min;Fácil;['36 ud de Gambas', '2 Huevos', '130 g de Harina de trigo', '1 cucharadita de Levadura en polvo', '1 cucharada de Cúrcuma', '1 lata de Cerveza', 'Sal', 'Aceite de oliva'];['Para hacer estas gambas a la gabardina con cúrcuma comenzaremos por tamizar la harina, la levadura y la cúrcuma. Tamizar no es más que pasarlas por un colador de trama fina o tamiz para que queden más aireadas.', 'Cascamos los huevos con cuidado y separamos las claras de las yemas.', 'Por un lado, batimos las claras a punto de nieve con la ayuda de unas varillas eléctricas. En cuanto estén listas, reservamos.', 'Por otro lado, batimos ligeramente las yemas. Cuando tengan una textura un poco espumosa añadimos poco a poco a la cerveza y seguimos batiendo.', 'Añadimos la mezcla de harina, levadura y cúrcuma y seguimos batiendo hasta que esté todo integrado.', 'Añadimos una pizca de sal.', 'Juntamos las claras montadas con la mezcla de yemas y harina con cuidado para que las claras no se bajen. Lo mezclamos haciendo movimientos envolventes. Reservamos.', 'Pelamos las gambas dejándoles la última parte de la cáscara.', 'Acercamos una sartén al fuego con el aceite.', 'Cuando el aceite esté bien caliente vamos pasando las gambas por la masa y echándolas a la sartén. Las freímos en pequeñas tandas para que no baje mucho la temperatura del aceite. A medida que vayan estando listas las sacamos a un papel absorbente.', 'Sirve tus gambas a la gabardina con cúrcuma inmediatamente, mientras están bien calentitas. Puedes acompañar esta receta con una mayonesa o, mejor aún, una salsa tártara que combina a las mil maravillas con el rebozado de estas gambas. ¡Buen provecho!'];mariscos
Brochetas sobre cama de espárragos trigueros;https://images.hola.com/imagenes/cocina/recetas/20200313163028/brochetas-cama-esparragos-trigueros/0-797-785/brochetas-c.jpg;4 COMENSALES;15min;Fácil;['12 Vieiras', '250 g de Chistorra', '1 manojo de Espárragos trigueros', '1 Guindilla', 'Zumo de limón (el zumo de medio limón)', '1 cucharada de Perejil fresco picado', '6 cs de Aceite de oliva virgen extra', 'Sal', 'Pimienta'];['Precalentar el horno a 200º.', 'Cortar las chistorras en trozos de 2 cm y formar 4 brochetas alternando 4 trozos de chistorra con 3 vieiras.', 'Retirar las partes más duras de los tallos de los espárragos, lavarlos y secarlos. Colocarlos en una fuente de horno y disponer sobre ellos las brochetas.', 'Picar la guindilla.', 'Echar en un cuenco el perejil y la guindilla picados, la ralladura y el zumo de limón y el aceite y mezclar batiendo con un tenedor.', 'Rociar con la mezcla la fuente de las brochetas y los espárragos, sazonar con sal y pimienta recién molida y meter al horno a 200º entre 6 y 8 minutos, hasta que se doren las vieiras.', 'Disponer en una fuente los espárragos con las brochetas, repartir en los platos y servir inmediatamente.'];mariscos
Tomates 'cherry' rellenos de atún y mejillones;https://images.hola.com/imagenes/cocina/recetas/20200310162707/tomates-cherry-rellenos-atun-mejillones/0-796-86/atun-mejillones-c.jpg;6 COMENSALES;20min;Fácil;['12 Tomates cherry rojos', '12 Tomates cherry amarillos', '1 lata de Atún en conserva en aceite (de 90 gramos)', '1 lata de Mejillones en escabeche (de 110 gramos)', '1 cucharada de Pimentón al gusto', 'Eneldo (unas ramitas)'];['Triturar el contenido de las 2 latas en un robot de cocina.', 'Lavar los tomates y cortar a cada uno un sombrero a tres cuartos de su altura.', 'Vaciar el interior con la punta de un cuchillo, con cuidado de no romper las paredes, y rellenarlos con el triturado preparado.', 'Colocarlos en una fuente con su sombrero, decorarlos con unas ramitas de eneldo, espolvorearlos con un poco de pimentón, disponerlos en una fuente y servirlos.'];mariscos
Langostinos a la brasa con salsa romesco;https://images.hola.com/imagenes/cocina/recetas/20200309162642/receta-langostinos-brasa-salsa-romesco/0-795-660/langostinos-age-c.jpg;4 COMENSALES;2h 15min;Fácil;['20 ud de Langostinos', '75 g de Almendra entera', '75 g de Avellanas', '1 cabeza de Ajos', '4 ud de Tomates maduros', '1 vaso de Aceite de oliva virgen extra', '1 rebanada de Pan tostado', '1 chorrito de Vinagre de vino blanco', '1 pizca de Guindilla en polvo', 'Sal', 'Perejil fresco'];['Pon a hidrata en agua caliente durante 1 hora las ñoras y saca la carne con una cucharilla.', 'Lava, seca y haz una cruz en la parte baja del tomate.', 'Mételos al horno junto a la cabeza de ajos para que se asen a 180ºC durante 45 minutos, deja enfriar y pélalos.', 'Tuesta en una sartén las almendras y las avellanas.', 'En un vaso de la batidora echa el tomate, la ñora, los frutos secos tostados, el ajo y el tomate.', 'Agrega el pimentón, la guindilla y el pan tostado y ve añadiendo aceite y triturando hasta lograr una textura ni muy líquida ni muy densa.', 'Sazona con sal y un poco de vinagre.', 'Pela los langostinos -dejando sólo la parte de la cáscara de la cola- y cocínalos a la brasa, bien en la barbacoa o bien en una sartén-parrilla con una gota de aceite y sal.', 'Sirve en los platos un poco de la salsa romesco y encima coloca los langostinos.', 'Decora con unas ramitas de perejil fresco.'];mariscos
Berberechos al ajillo;https://images.hola.com/imagenes/cocina/recetas/20200304162258/berberechos-ajillo/0-793-469/berberechos-c.jpg;4 COMENSALES;10min;Fácil;['750 g de Berberechos', '3 dientes de Ajo', '2 Chiles', '1 cucharada de Perejil fresco picado', '4 cs de Aceite de oliva', 'Sal'];['Poner los berberechos en un cuenco cubiertos de agua con sal para eliminar los restos de arena que pudieran tener.', 'A continuación, retirar el tallo y las semillas a los chiles y picarlos.', 'Pelar y picar los ajos.', 'Poner una cazuela en el fuego con el aceite en y dorar durante 1 min los ajos picados.', 'Añadir el chile picado, incorporar los berberechos y cocinar hasta que se abran, entre 2 y 3 minutos.', 'Espolvorearlos con el perejil picado y servirlos de inmediato, antes de que se enfríen.'];mariscos
Envueltos de tortillas con gambas;https://images.hola.com/imagenes/cocina/recetas/20200218160902/envuelto-tortilla-gambas/0-785-116/tortilla-gambas-c.jpg;2 COMENSALES;20min;Fácil;['4 ud de Huevos', '200 g de Gambas cocidas y peladas', '2 cs de Salsa de tomate', '3 cs de Aceite de oliva', 'Mezclum de hojas para ensalada', 'Sal'];['En un bol o plato hondo, ir batiendo los huevos por separado con un poco de sal.', 'Calentar un poco de aceite de oliva en una sartén antiadherente. Cuajar los huevos de uno en uno en forma de tortilla circular y plana.', 'En el centro de cada tortilla, repartir el relleno de gambas cocidas y enrollar, hasta darles la forma de unos cilindros o rollos.', 'Servir cada tortilla en un plato acompañada de la salsa de tomate al lado y la ensalada aderezada aparte.'];mariscos
Ostras gratinadas con cava y pimienta rosa;https://images.hola.com/imagenes/cocina/recetas/20200206159925/ostras-gratinadas-con-cava-y-pimienta-rosa/0-779-266/ostras-gratinadas-con-cava-y-pimienta-rosa-c.jpg;2 COMENSALES;25min;Fácil;['6 ud de Ostras', '125 ml de Cava', '1 unidad de Chalotas', '1 cucharada de Mantequilla', '1 cucharadita de Harina', 'Pimienta rosa', '1 pizca de Sal'];['Para cualquier elaboración con ostras, el primer desafío es abrirlas. No es difícil ni requiere de fuerza, como mucha gente cree… pero sí de maña. Es cuestión de técnica. Para hacerlo coge un paño de cocina doblado en cuatro y ponlo sobre la palma de tu mano izquierda (si eres diestro, y si eres zurdo, al revés).', 'Coloca la ostra encima con su lado más plano hacia arriba.', 'Coge un cuchillo especial para abrir ostras y, si no dispones de uno, puedes usar un cuchillo fuerte, corto y con algo de punta. Introduce la punta justo en la bisagra de la con concha y muévelo un poco para encontrar el músculo con el que la ostra impide que se abra.', 'Córtalo y la ostra ya se abrirá sola. Ábrela con cuidado, recogiendo en un bol los jugos que tenga dentro.', 'Ahora pasa el cuchillo por debajo del cuerpo de la ostra con cuidado, para que se desprenda de la concha.', 'Acerca al fuego una sartén con la mantequilla y pocha a fuego muy suave la chalota picada tan fina como puedas.', 'Cuando la chalota esté bien hecha, incorpora la harina y da unas vueltas para que se le quite el sabor a crudo.', 'Cuando tenga un bonito color dorado, incorpora el cava y sigue cocinando hasta que esta bechamel de cava espese. Añade también los jugos que hayan podido soltar las ostras al abrirlas. Pon una pizca de sal.', 'Pon una fina capa de bechamel dentro de cada ostra y pon unos granos de pimienta rosa ligeramente rotos.'];mariscos
Vieiras a la plancha con salsa pesto;https://images.hola.com/imagenes/cocina/recetas/20200206159966/vieiras-plancha-salsa-pesto/0-779-583/vieira-age-c.jpg;4 COMENSALES;10min;Fácil;['4 ud de Vieiras (sólo la parte blanca)', '100 g de Piñones', '15 hojas de Albahaca', '1 diente de Ajo', '1 trozo de Queso parmesano', 'Aceite de oliva virgen', 'Sal'];['Pelamos el diente de ajo y lo echamos en el vaso de la batidora.', 'Añadimos los piñones, el parmesano troceado y un poco de sal.', 'Incorporamos un chorro de aceite y trituramos, añadiendo un poco más para darle una textura bien emulsionada.', 'Echamos un poco de sal a las vieiras y las cocinamos por ambos lados en una sartén a la plancha con una gota de aceite.', 'Servimos rápidamente para que no se enfríen las vieiras acompañadas de la salsa de pesto.'];mariscos
Vasito de ensalada de mar;https://images.hola.com/imagenes/cocina/recetas/20200206159930/receta-aperitivo-vasito-ensalada-mar/0-779-296/vasito-mar-adobe-c.jpg;4 COMENSALES;10min;Fácil;['1 lata de Calamares en aceite', '1 lata de Carne de cangrejo', '1 cucharada de Mahonesa ligera', '3 ud de Rabanito', '4 cc de Huevas de trucha o salmón', '4 hojas de Lechuga', 'Brotes'];['Escurrimos los calamares de la lata y los picamos en tiras.', 'Desmenuzamos la carne de cangrejo y la echamos en un cuenco.', 'Mezclamos con las tiras de calamar y la cucharada de mahonesa ligera.', 'Lavamos, secamos y picamos los rabanitos en tiras ¡,los añadimos al cuenco y mezclamos.', 'Colocamos un poco de lechuga en la base de unos vasitos de cristal.', 'Cubrimos con la ensalada de mar y rabanitos, coronamos con las huevas y los brotes.', 'Metemos en la nevera hasta el momento de servirlos.'];mariscos
Bogavante con foie gras y trufa;https://images.hola.com/imagenes/cocina/recetas/20200121158627/receta-bogavante-trufa/0-771-753/bogavante-trufa-c.jpg;4 COMENSALES;1h 0min;Medio;['1 ud de Bogavante (600 gr)', '6 ud de Cigalas', '250 g de Foie de oca', '1 Chalotas', '1 nuez de Mantequilla', '100 ml de Nata para cocinar espesa', '1 ud de Trufa negra', '3 l de Agua fría', '40 g de Cebolla', '1 hojas de Laurel', '1 rama de Perejil fresco', '6 bolas de Pimienta negra en grano', '1 cs de Sal', '1 rama de Tomillo', '1 vasos de Vino blanco seco', '1 ud de Zanahoria mediana'];['Para hacer este bogavante con foie gras y trufa, lo primero que debemos hacer es preparar el caldo corto. Para ello, pelamos la zanahoria y la cortamos en rodajas gordas.', 'Atamos el bogavante sobre una tabla.', 'Acercamos una olla grande al fuego con la zanahoria, la cebolla, el laurel, el perjil, los granos de pimienta, el tomillo, la sal y el vino blanco. Cocemos el conjunto 20 minutos.', 'Incorporamos el bogavante y dejamos cocer a fuego suave 12 minutos.', 'Pasado ese tiempo lo sacamos, desatamos y dejamos escurrir.', 'Cocemos las cigalas en el mismo caldo, echándolas cuando el caldo esté hirviendo. Las cocemos 8 minutos.', 'Separamos la cabeza y la cola del bogavante. Abrimos la cola y sacamos la carne entera, cortándola en medallones. Sacamos con mucho cuidado la carne de las pinzas enteras.', 'Pelamos las cigalas y sacamos la carne de las colas.', 'Cortamos el foie, que debe estar muy frio, en daditos pequeños.', 'Picamos la chalota muy finita y la pochamos con la mantequilla en un cazo.', 'Cuando esté transparente añadimos uno o dos cucharones de caldo y la nata y damos un hervor hasta que reduzca un poco.', 'En un bonito plato hondo, colocamos unos daditos de foie y ponemos unas escamas de sal por encima.', 'Ponemos la cola de cigala por encima y lo cubrimos con la carne del bogavante.', 'Echamos un poco de la salsa alrededor y adornamos con la trufa laminada bien finita.'];mariscos
Croquetas de langostinos;https://images.hola.com/imagenes/cocina/recetas/20200112157934/croquetas-de-langostinos/0-767-568/croquetas-de-langostinos-c.jpg;4 COMENSALES;30min;Fácil;['1 ud de Cebolla', '80 g de Harina de trigo', '12 ud de Langostinos cocidos picados', '80 g de Mantequilla', '500 ml de Leche', '2 ud de Huevos', 'Pan rallado para rebozar', 'Aceite de oliva para freír', 'Sal al gusto'];['En una sartén o cacerola la mantequilla con la cebolla picada y lo rehogamos.', 'Cuando la cebolla esté bien cocinada y blandita, añadimos la harina y lo mezclamos bien, a fuego suave.', 'Cuando la harina se haya tostado ligeramente, añadimos la leche caliente y removemos muy bien.', 'Dejamos cocinar a fuego suave hasta que espese.', 'Ponemos a punto de sal.', 'Casi en el último instante, añadimos los langostinos muy bien picados, mezclamos bien y apartamos del fuego.', 'Ponemos la mezcla en una fuente bien extendida y dejamos enfriar.', 'Le damos la forma deseada a las croquetas y las pasamos por huevo batido y pan rallado.', 'Las freímos en abundante aceite caliente.', 'Sirve tus croquetas de langostinos en un bonito plato de presentación o fuente y adorna con alguna ramita de perejil y un limón partido. Puedes acompañar de alguna salsa… le van muy bien la salsa agridulce, por ejemplo.'];mariscos
'Bloody Mary' con ostra;https://images.hola.com/imagenes/cocina/recetas/20191226157032/bloody-mary-ostra/0-763-127/bloody-mary-ostra-c.jpg;6 COMENSALES;20min;Fácil;['6 Ostras', '150 ml de Vodka', '500 ml de Zumo de tomate', '4 Apio (ramas)', '12 gotas de Tabasco', '1 cucharada de Zumo de lima', '1 cs de Salsa Worcestershire', 'Sal en escamas', 'Pimienta negra'];['Triturar las ramas de apio en un robot de cocina y pasar la mezcla por el chino. Reservarla en el frigorífico.', 'Mezclar el vodka con el zumo de tomate, el tabasco, la salsa Worcestershire, el zumo de lima, unas escamas de sal y pimienta recién molida y reservarlo en el frigorífico.', 'Echar 15 ml de puré de apio en el fondo de seis copas de flauta.', 'Verter sobre el puré la mezcla de tomate y vodka bien fría y depositar en cada copa una ostra viva muy fría.'];mariscos
Pulpitos guisados con tomate;https://images.hola.com/imagenes/cocina/recetas/20191212156129/receta-pulpitos-guisados-tomate/0-758-289/pulpitos-adobe-c.jpg;4 COMENSALES;1h 0min;Fácil;['1 Kg de Pulpitos', '2 ud de Cebolla', '500 g de Tomate natural en conserva', '2 dientes de Ajo', '1 vaso de Vino blanco', 'Aceite de oliva virgen', 'Sal', 'Pimienta', 'Perejil fresco'];['Comenzamos secando bien los pulpitos, salpimentamos y los salteamos en una cazuela con aceite.', 'Agregamos el vino blanco, lo tapamos y cocemos durante unos 25 minutos o hasta que veamos que se reblandece.', 'Pelamos y picamos tanto las cebollas como los ajos, reservando uno de ellos para hacer un majado con perejil fresco.', 'Añadimos los otros dos ajos y la cebolla a una sartén con aceite y rehogamos.', 'Salpimentamos, añadimos el tomate y una pizca de azúcar y dejamos que se cocine durante unos 10 minutos.', 'Incorporamos el tomate a la cazuela con los pulpitos, le añadimos el majado de ajo y perejil y dejamos que cueza todo junto unos 5 minutos.', 'Probamos de sal y rectificamos si hiciera falta y llevamos a la mesa dentro de una cazuela de barro.'];mariscos
Langosta con crema de berros y vinagreta de mostaza;https://images.hola.com/imagenes/cocina/recetas/20191205155749/receta-langosta-crema-berros-vinagreta-mostaza/0-756-58/langosta-age-c.jpg;4 COMENSALES;1h 0min;Fácil;['2 ud de Langosta', '6 cs de Aceite de oliva virgen extra', '4 cs de Vinagre de Jerez', '2 cs de Mostaza', '100 g de Berros', '1 ud de Cebolletas', '0.5 l de Caldo de verduras', '1 ud de Patata', '1 cs de Queso crema', 'Sal', 'Aceite de oliva virgen extra', 'Flores comestibles para decorar', 'Hierbas aromáticas para decorar'];['Pon una olla a hervir y escalda los berros para que no queden amargos, escúrrelos rápidamente.', 'En esa misma olla seca, echa un chorrito de aceite de oliva virgen extra y rehoga la cebolleta picada y pelada con un poco de sal.', 'Añade los berros y la patata pelada y troceada, cubre con el caldo, salpimenta y cuece 20 minutos.', 'Deja que se enfríe, añade el queso crema y un pelín de aceite y tritura hasta obtener una crema fina.', 'En un bol prepara la vinagreta de mostaza emulsionando con varilla el aceite, la mostaza, el vinagre de Jerez y una pizca de sal.', 'Pon agua con sal a hervir para la langosta. Calcula que por cada 500 gramos son 12 minutos de cocción.', 'Saca, escurre y deja enfriar para poder partir por la mitad.', 'Sirve una mitad de langosta por persona y acompaña con la crema de berros y la vinagreta de mostaza.', 'Decora con unas flores y unas hierbas aromáticas.', 'Ya puedes llevar a la mesa.'];mariscos
Aperitivo de gambas con puré de aguacate;https://images.hola.com/imagenes/cocina/recetas/20191126155019/receta-aperitivo-gambas-pure-aguacate/0-751-512/aguacate-gambas-age-c.jpg;4 COMENSALES;25min;Fácil;['2 ud de Aguacate', '1 ud de Cebolletas', '1 ud de Lima', '300 g de Gambas', 'Sal', 'Aceite de oliva virgen extra', 'Lechuga en tiras', 'Cilantro para decorar'];['Pela los aguacates, quita los huesos y trocea la pulpa.', 'Pela y pica la cebolleta.', 'En una picadora, tritura el aguacate, la cebolleta, zumo de lima, aceite de oliva y sal y mete el resultado en un bol que meterás en la nevera.', 'Cuece las gambas durante 3 minutos en agua hirviendo con sal.', 'Deja que se enfríen las gambas y pélalas.', 'Pon en la base de unos vasitos el puré de aguacate', 'Añade unas tiras de lechuga y las gambas cocidas, colocadas de forma bonita sobresaliendo por el borde de los vasos.', 'Termina con unas hojitas de cilantro.'];mariscos
