titulo;imagen;comensales;duracion;dificultad;ingredientes;pasos;nombre_categoria
Lasaña fría de calabacín con pesto;https://images.hola.com/imagenes/cocina/recetas/20200226161639/receta-lasana-fria-calabacin-pesto/0-789-770/lasana-adobe-c.jpg;4 COMENSALES;20min;Fácil;['1 unidad de Calabacín grande', '150 g de Tomates cherry amarillos', '1 unidad de Pimiento naranja', '150 g de Rabanito', '40 g de Frutos secos (elige el que más te guste)', '20 hojas de Albahaca fresca', '1 diente de Ajo', '50 g de Queso parmesano', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta'];['Prepara el pesto poniendo en el vaso de la batidora el fruto seco elegido, la albahaca, el diente de ajo sin piel y sal.', 'Ve incorporando el aceite mientras trituras hasta alcanzar la densidad de una crema no muy líquida.', 'Lava y seca bien todas las verduras.', 'Corta el calabacín en rectángulos finos, que simularán la pasta de la lasaña.', 'Corta en láminas el pimiento amarillo, los tomates cherry y los rabanitos.', 'Monta la lasaña formando capas de calabacín, tomate, rabanito, pimiento y un poco de pesto.', 'Sirve con un poco de pesto más por encima y decora a tu gusto.'];lácteos
'Coliflor and cheese';https://images.hola.com/imagenes/cocina/recetas/20200226161627/receta-coliflor-and-cheese/0-789-703/coliflor-cheese-adobe-c.jpg;4 COMENSALES;45min;Fácil;['1 unidad de Coliflor', '150 g de Queso cheddar rallado', '150 g de Queso mozzarella rallado', '100 g de Margarina', '1 bote de Leche evaporada', '2 cs de Harina', 'Sal'];"['Separa la coliflor en ramitos y cuécelos en agua hirviendo con sal durante 5 minutos.', 'Escurre bien y colócalos en una bandeja de horno.', 'Precalienta el horno a 200ºC.', 'En una sartén calienta la margarina a fuego medio.', 'Añade la harina, rehoga un par de minutos y agrega la leche evaporada sin parar de remover para que no se formen grumos.', 'Sazona con sal y continúa removiendo hasta obtener una textura de crema.', ""Agrega las 3/4 partes del queso (mezcla de 'cheddar' y 'mozzarella') y remueve bien hasta que quede una mezcla homogénea."", 'Añade esta mezcla a la coliflor y mezcla bien.', 'Espolvorea el resto de queso rallado por encima y mete en el horno a gratinar hasta que se dore.', 'Saca con cuidado del horno ¡y ya está listo para servir!']";lácteos
Tiramisú súper fácil;https://images.hola.com/imagenes/cocina/recetas/20200220161175/receta-tiramisu-super-facil/0-786-632/tiramisu-age-c.jpg;4 COMENSALES;15min;Fácil;['12 ud de Bizcocho soletilla', '400 g de Queso mascarpone', '100 g de Azúcar blanca', '1 vaso de Café', 'Cacao en polvo'];['Batimos con varilla eléctrica el queso mascarpone con el azúcar.', 'Remojamos los bizcochos de soletilla en el café.', 'En un molde cuadrado, ponemos una capa de bizcochos remojados en café.', 'Colocamos encima otra capa de mascarpone con azúcar y encima otra capa de bizcochos.', 'Cubrimos con el resto de mascarpone y espolvoreamos con cacao.', 'Metemos en la nevera a enfriar durante 2-3 horas.', 'Cortamos en cuadraditos y servimos.'];lácteos
Helado casero de yogur;https://images.hola.com/imagenes/cocina/recetas/20200220161207/receta-helado-casero-yogur/0-786-835/helado-yogur-age-c.jpg;4 COMENSALES;15min;Fácil;['2 ud de Yogur griego cremoso', '125 g de Azúcar blanca', '300 ml de Nata para montar', '1 chorrito de Zumo de limón'];['En un cuenco mezcla los yogures con el azúcar y el chorrito de zumo de limón.', 'Semi montamos a nata con una varilla manual.', 'Ve añadiendo, de poco en poco, la nata a la mezcla de yogur e integrando cada vez.', 'Introduce la mezcla en un táper de plástico o en un recipiente metálico.', 'Mete en el congelador durante 4 horas, removiendo de vez en cuando para que no se formen cristales de hielo.', 'Saca 5 minutos antes de servir ¡y a la mesa!'];lácteos
Tarta de tres leches;https://images.hola.com/imagenes/cocina/recetas/20200220161172/tarta-tres-leches-recetas-que-no-fallan/0-786-625/tarta-tres-leches-libros-cupula-c.jpg;12 PORCIONES;40min;Medio;['4 ud de Claras de huevo', '4 ud de Yemas de huevo', '150 g de Azúcar blanca', '1 cucharadita de Extracto de vainilla', '95 g de Harina tamizada', '410 g de Leche evaporada', '1 lata de Leche condensada', '370 g de Nata para cocinar o crema de leche', 'Merengue suizo'];['Precalentamos el horno a 180 ºC. Además, preparamos un molde de vidrio o porcelana de unos 24 x 31 cm y lo untamos con un poco de aceite.', 'Ponemos las claras en un bol y las batimos a velocidad media hasta que se forme una espuma blanca y aumente su volumen. Añadimos entonces el azúcar y seguimos batiendo hasta obtener una mezcla blanca y brillante.', 'Sacamos la mezcla de la batidora e incorporamos las yemas y la vainilla usando una espátula de goma con movimientos envolventes de afuera hacia dentro.', 'Añadimos 1/3 de la harina, haciendo movimientos envolventes con la espátula de goma. Cuando se incorpore, añadimos 1/3 de la harina y repetimos hasta incorporarla toda. Mezclamos hasta obtener una masa homogénea.', 'Vertemos la mezcla en el molde y horneamos unos 20 minutos, hasta que la superficie se dore y que al introducir un palillo en el medio, este salga limpio.', 'Mientras, unimos todos los ingredientes de la crema y batimos con las varillas hasta homogeneizarla.', 'Al sacar el bizcocho del horno, hacemos pequeños agujeros con un tenedor, par que la crema penetre y se distribuya por toda la tarde. Vertemos la crema de manera lenta y equitativamente por toda la superficie del bizcocho.', 'La metemos en la nevera un par de horas, la sacamos, cubrimos con el merengue suizo y conservamos a temperatura ambiente.'];lácteos
'Bagel' de semillas con salmón ahumado, queso crema y pepino;https://images.hola.com/imagenes/cocina/recetas/20200212160481/receta-bagel-semillas-salmon-queso-pepino/0-782-560/bagel-adobe-c.jpg;;10min;Fácil;['4 ud de Bagels', '300 g de Salmón ahumado', '2 ud de Pepino', '4 cs de Queso crema', '1 cucharadita de Eneldo', 'Germinados variados'];"[""Abrimos los 'bagels' por la mitad y los tostamos ligeramente."", 'Lavamos, secamos y cortamos en rodajas el pepino.', 'Untamos el queso crema en la rebanada de pan sin agujero y encima ponemos  unas rodajas de pepino.', 'Colocamos sobre el pepino unas lonchas de salmón ahumado.', 'Espolvoreamos un poco de eneldo picado.', 'Y decoramos con los germinados.', 'Acompañamos con la tapa que tiene agujero y servimos.']";lácteos
Helado de chocolate;https://images.hola.com/imagenes/cocina/recetas/20200212160473/helado-chocolate-facil/0-782-495/helado-chocolate-c.jpg;4 COMENSALES;3h 0min;Fácil;['Agua (1/2)', '1 cs de Azúcar glas', '125 g de Chocolate para postres', '250 g de Nata para montar', '1 cs de Azúcar de vainilla', '3 ud de Yemas de huevo'];['Pon en un cazo el chocolate partido en trozos con el agua, el azúcar y la vainilla azucarada.', 'Caliéntalo a fuego suave hasta que se deshaga y remueve bien con una cuchara de madera hasta obtener un líquido espeso. Deja que cueza sólo unos segundos para que no se queme.', 'En un bol grande pon las yemas, bátelas ligeramente y luego mézclalas con el contenido del cazo. Deja que se enfríe.', 'Cuando la mezcla se haya enfriado, agrega la nata montada de forma que quede bien incorporada.', 'Vierte esta mezcla en un molde y métela en el congelador. Déjala unas 3 horas. Puedes sacar de vez en cuando y remover para que no se formen cristales de hielo.', 'Pasado este tiempo, sácalo, moldéalo en bolas y sírvelo en copas.', 'Puedes acompañarlo como más te guste: con frutas, nata, barquillo, frutos secos...'];lácteos
Brochetas de cherry y mozarela con dos salsas;https://images.hola.com/imagenes/cocina/recetas/20200203159615/receta-brochetas-tomates-cherry-mozarela/0-777-600/brochetas-adobe-c.jpg;4 COMENSALES;10min;Fácil;['32 ud de Tomates cherry', '24 ud de Queso mozzarella en bolitas', '1 cucharadita de Ajo picado', '4 cs de Aceite de oliva virgen extra', '1 pizca de Salsa de mostaza', '1 pizca de Vinagre de vino blanco', '1 pizca de Orégano seco', '1 pizca de Queso parmesano', '26 hojas de Albahaca', 'Sal'];['Lavamos y secamos los tomates.', 'En palos de brochetas intercalamos tomates cherry, bolitas de mozarela y hojas de albahaca.', 'Picamos la albahaca sobrante y la echamos en un bol, al que añadimos sal, ajo picado, aceite y vinagre y mezclamos.', 'En otro cuenco ponemos más aceite, el orégano seco picado y una pizca de mostaza y mezclamos todo bien.', 'Servimos las brochetas con las dos salsas puestas en unos pequeños cuencos para mojar.'];lácteos
Sándwich de pepino con queso cremoso. Táper de dieta;https://images.hola.com/imagenes/cocina/recetas/20200128159204/sandwich-de-pepino-con-queso-cremoso-taper/0-775-351/sandwich-de-pepino-con-queso-cremoso-c.jpg;2 COMENSALES;20min;Fácil;['8 rebanadas de Pan de molde integral', '200 g de Queso cremoso', '2 ud de Pepino', 'Sal', 'Pimienta negra'];['Pon una cantidad generosa de queso cremoso en cada rebanada de pan de molde.', 'Cortamos el principio y el final del pepino y le pelamos a medias, es decir, dejando unas rayas peladas y otras sin pelar. Lo cortamos en rodajas.', 'Cortamos el pepino en rodajas y las extendemos sobre un colador grande. Ponemos a punto de sal y pimienta negra y dejamos reposar unos 10 minutos para que ‘sude’.', 'Ponemos el pepino sobre una de las rebanadas de pan y cerramos con la otra. Partimos los sándwiches en dos triángulos y guardamos en la tartera. Acompañamos varias piezas fruta a elegir entre las que más nos gusten. Nosotros hemos apostado por el kiwi y por la manzana.'];lácteos
Pan de 'queijo';https://images.hola.com/imagenes/cocina/recetas/20200127159012/receta-pan-de-queijo/0-774-351/pan-queijo-adobe-c.jpg;6 COMENSALES;50min;Fácil;['650 g de Harina de tapioca', '2 ud de Huevos', '350 g de Queso parmesano', '300 ml de Leche', '50 ml de Aceite vegetal', '0.5 cucharadita de Sal'];"['Comenzamos precalentando el horno a 180ºC.', 'Ponemos una cazuela al fuego, echamos el aceite vegetal, la leche y la sal y dejamos que hierva.', 'Agregamos la harina de tapioca sin dejar de remover y con cuidado de que no se queme.', 'Esperamos a que la masa se pueda separar con facilidad de la cazuela y dejamos que se enfríe un poco.', 'Agregamos 1 huevo, mezclamos hasta integrar bien y luego hacemos lo mismo con el otro.', 'Rallamos el queso parmesano y volvemos a mezclar.', 'Nos untamos las manos con un poco de aceite para formar con la masa bolitas el tamaño de una albóndiga.', 'Cubrimos una bandeja de horno con papel y colocamos las bolitas de masa encima.', 'Horneamos entre 20 y 25 minutos según los queramos de dorados.', ""Sacamos del horno ¡y ya tenemos listo nuestro pan de 'queijo'!""]";lácteos
Pizza negra con salmón ahumado y queso crema;https://images.hola.com/imagenes/cocina/recetas/20200123158830/pizza-negra-salmon-queso-crema/0-773-240/pizza-negra-age-c.jpg;4 COMENSALES;1h 30min;Fácil;['400 g de Harina de fuerza', '150 ml de Agua tibia', '1 cucharada de Aceite de oliva virgen extra', '1 cucharadita de Sal', '8 g de Tinta de calamar', '1 pizca de Azúcar blanca', '150 g de Salmón ahumado', '100 g de Queso crema', '1 cucharadita de Huevas de salmón o de trucha', '1 cucharadita de Semillas de sésamo blanco', 'Tomates cherry', 'Albahaca fresca'];['Comenzamos disolviendo la tinta de calamar en el agua tibia y desmenuzamos la levadura para que se integre bien.', 'En un cuenco grande echamos la harina de fuerza, la sal y el azúcar.', 'Añadimos el aceite de oliva y el agua mezclada con la tinta y la levadura.', 'Mezclamos bien y cuando esté, volcamos la masa sobre una mesa o encimera limpia y seguimos amasando durante unos 5 minutos.', 'Formamos una bola que meteremos en un cuenco, taparemos con fil y dejaremos reposar por espacio de 1 hora para que duplique su volumen.', 'Dividimos la masa en 2 ó 3 porciones, la estiramos fina con rodillo y la ponemos en una bandeja de horno.', 'Precalentamos el horno a 180ºC.', 'Echamos un chorrito de aceite de oliva por encima de la masa y horneamos unos 8-10 minutos.', 'Sacamos la base del horno y le ponemos por encima lonchas de salmón enrollado y porciones de queso crema.', 'En el centro de la pizza colocamos las huevas de salmón o de trucha y acabamos espolvoreando las semillas de sésamo y decorando con los tomates cherry y las hojas de albahaca.', 'La llevamos a la mesa, cortamos en porciones ¡y a comer!'];lácteos
Tosta de remolacha con mousse de queso;https://images.hola.com/imagenes/cocina/recetas/20200123158882/tosta-de-remolacha-con-mousse-de-queso/0-773-546/tosta-de-remolacha-con-mousse-de-queso-c.jpg;4 COMENSALES;0min;Fácil;['2 ud de Remolacha fresca', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra', '150 g de Queso cremoso', '150 g de Queso de cabra', '50 ml de Leche', '150 ml de Nata para montar', 'Tomillo'];['Para hacer esta tosta de remolacha con mousse de queso, lo primero que haremos es cocinar la remolacha. En lugar de cocerla, la vamos a asar, lo que le dará un sabor más intenso y complejo, más sabroso. Para ello, envolvemos en papel de aluminio las remolachas sin pelar.', 'Las asamos durante una hora a 180°C. Pasado ese tiempo las sacamos del horno y dejamos reposar un rato, hasta que se puedan manipular.', 'Las sacamos del papel de aluminio y las pelamos. Una vez cocinadas, su piel saldrá muy fácilmente.', 'Partimos la remolacha en trozos y los ponemos en un bol. Aliñamos con sal, pimienta negra recién molida y un hilito de aceite de oliva virgen extra. Movemos bien.', 'Trituramos con la batidora de mano el queso cremoso y el queso de cabra junto con la leche hasta obtener una mezcla homogénea y sin grumos.', 'Batimos la nata hasta montarla, para lo que debe estar bien fría. También te ayudará si has guardado un rato antes el bol en la nevera.', 'Mezclamos la nata montada junto a la mezcla de queso haciendo movimientos envolventes para que no se baje la nata.', 'Colocamos una cucharada de daditos de remolacha sobre una rebanada de pan tostado, cubrimos con una cucharada de mousse de queso y terminamos con una gota de aceite de oliva virgen extra, una pizca de pimienta recién molida y una ramita de tomillo. ¡Voilá!'];lácteos
'Cheesecake' de té matcha;https://images.hola.com/imagenes/cocina/recetas/20200120158525/receta-cheesecake-te-matcha/0-770-990/cheesecake-matcha-adobe-c.jpg;6 COMENSALES;4h 0min;Fácil;['100 g de Té matcha', '1 tarrina de Queso crema', '1 tarrina de Queso mascarpone', '4 ud de Huevo', '80 g de Mantequilla', '100 g de Azúcar blanca', '20 ud de Galletas tipo Digestive', 'Flores comestibles'];['Precalienta el horno a 180 °C.', 'Tritura las galletas con la mantequilla fundida y extiende una capa con esta pasta el fondo de un molde redondo que engrasamos previamente con mantequilla.', 'En un cuenco grande echa los dos tipos de queso.', 'En otro recipiente bate los huevos con el azúcar hasta que crezcan un poco.', 'Une las dos mezclas e incorpora la mitad del té matcha.', 'Bate bien y echa esta mezcla sobre la base de galleta que tienes en el molde.', 'Hornea por espacio de 30 minutos a 180ºC.', 'Saca con cuidado del horno, deja entibiar, desmolda y espolvorea con el resto del té matcha.', 'Mete a enfriar en la nevera durante 3 horas.', 'Sirve con alguna flor comestible como decoración.'];lácteos
Croquetas de pescado con hierbabuena;https://images.hola.com/imagenes/cocina/recetas/20200116158283/croquetas-pescado-hierbabuena/0-769-726/croquetas-pescado-hierbabuena-thermomix-c.jpg;40 PORCIONES;5h 0min;Medio;['200 g de Agua', '150 g de Pescado (fileteado, sin piel ni espinas)', '50 g de Aceite de oliva', '100 g de Margarina', '40 g de Cebolla dulce', '210 g de Leche entera a temperatura ambiente', '1 unidad de Caldo de pescado Pastillla', '0.5 cucharadita de Sal', '1 ramito de Perejil fresco picado (solo las hojas)', '2 ramitos de Hierbabuena fresca picada (solo las hojas)', '1 unidad de Dientes de ajo picado', '200 g de Pan rallado', '2 ud de Huevos batidos', '300 g de Aceite de oliva para freir'];['Ponemos en el vaso el agua, introducimos el cestillo con el pescado y programamos 10min/Varoma/vel . Con la muesca de la espátula, extraemos el cestillo y vertemos el caldo en un bol. Reservamos.', 'Ponemos en el vaso el aceite de oliva, la margarina, la cebolla y troceamos 3seg/vel 5. Con la espátula, bajamos los ingredientes hacia el fondo del vaso y sofreímos 3min/120ºC/vel 1.', 'Añadimos la harina alrededor de las cuchillas y sofreímos de nuevo 3min/120ºC/vel 2.', 'Incorporamos la leche, 100 g de agua de la cocción reservada, la pastilla de caldo de pescado, la sal, el perejil y la hierbabuena. Mezclamos 10seg/vel 8 y programamos 15min/100ºC/vel 5.', 'Añadimos el pescado desmenuzado, el diente de ajo picado y mezclamos 15seg/vel 4. Terminamos de mezclar con la espátula y dejamos reposar la masa dentro del vaso unos 5 minutos. Echamos la bechamel en una manga pastelera y dejamos enfriar unos 30 minutos. Conservamos en la nevera unas 4 horas.', 'En una fuente alta, ponemos el pan rallado. Cortamos la punta de la manga y apretamos sobre él para formar cilindros de masa. Con unas tijeras, cortamos porciones de unos 4-5 cm de largo, rebozando las croquetas en el pan rallado.', 'A continuación, las untamos con el huevo batido y, de nuevo, las pasamos por el pan rallado. Repetimos el proceso con todas las unidades.', 'En una sartén, con aceite de oliva caliente, freímos nuestras croquetas, dejándolas reposar sobre un papel absorbente para retirar el exceso de aceite.'];lácteos
Croquetas de garbanzos y zanahoria;https://images.hola.com/imagenes/cocina/recetas/20200116158281/croquetas-garbanzos-zanahoria-thermomix/0-769-705/croquetas-garbanzos-zanahoria-thermomix-c.jpg;18 PORCIONES;40min;Fácil;['20 g de Arroz de grano redondo', '3 láminas de Piel de limón (solo la parte amarilla)', '200 g de Zanahoria en trozos', '1 unidad de Dientes de ajo', '5 ramitos de Perejil fresco', '400 g de Garbanzos cocidos en conserva, aclarados y escurridos', '1 cucharadita de Comino molido molido', '1 cucharadita de Curry en polvo', '0.5 cucharadita de Levadura química', '0.5 cucharadita de Sal', '1 pizca de Pimienta negra molida', '2 ud de Huevos batidos', '100 g de Pan rallado', '300 g de Aceite de oliva'];['Ponemos en el vaso el arroz y la piel de limón, pulverizando 20seg/vel 10.', 'Agregamos la zanahoria, el ajo y el perejil. Troceamos 5seg/vel 5.', 'Incorporamos los garbanzos escurridos, el comino, el curry, la levadura química, la sal y la pimienta. Trituramos 20 seg/vel 6. Con la espátula, bajamos los ingredientes hacia el fondo del vaso y volvemos a triturar 10 seg/vel 6. Retiramos del vaso.', 'Formamos las croquetas con las manos y las pasamos, primero por el huevo batido y, después, por el pan rallado.', 'En una sartén con aceite de oliva caliente, freiíos las croquetas y dejamos reposar sobre un papel absorbente para retirar el sobrante de aceite.'];lácteos
Tartar de vieiras con trufa negra y parmesano;https://images.hola.com/imagenes/cocina/recetas/20200114158077/receta-tartar-vieiras-trufa-parmesano/0-768-369/tartar-vieiras-age-c.jpg;4 COMENSALES;15min;Fácil;['12 ud de Vieiras (sólo la parte blanca)', '2 ud de Cebolletas', '2 ud de Lima', '1 chorrito de Salsa de soja', '1 trozo de Queso parmesano', 'Cilantro fresco', 'Aceite de oliva virgen extra', 'Trufa negra', 'Pimienta negra en grano'];['Seca bien las vieiras y pícalas en dados.', 'Pela y pica muy finitas las cebolletas y corta el queso parmesano en lascas.', 'En un cuenco mezcla la soja, el zumo de lima y un poco de cilantro picado -reserva algunas hojas para decorar-.', 'Mezcla las vieiras con la cebolleta y aliña con la salsa.', 'Sirve el tartar dentro de un aro para darle forma y levanta el molde.', 'Coloca alrededor unas lascas de queso parmesano, ralla trufa negra por encima y decora con las hojas de cilantro reservadas.', 'Termina dándole un toque de pimienta negra recién molida.'];lácteos
Salsa de gorgonzola;https://images.hola.com/imagenes/cocina/recetas/20200113158031/receta-salsa-gorgonzola/0-768-117/gorgonzola-adobe-c.jpg;4 COMENSALES;15min;Fácil;['100 g de Queso gorgonzola', '0.5 ud de Zumo de limón', '50 ml de Yogur natural', '8 ud de Nueces peladas', '4 cs de Aceite de oliva'];['Majamos en el mortero las nueces peladas hasta obtener una especie de polvo.', 'Troceamos el queso Gorgonzola y lo echamos en un cuenco con el zumo de limón, el yogur natural, el aceite de oliva y las nueces majadas.', 'Mezclamos hasta obtener una salsa homogénea..', 'Ideal para: acompañar pasta corta, larga o rellena de queso y pera. También es perfecta para servir con carnes o verduras.'];lácteos
Coliflor, brócoli y romanescu gratinados;https://images.hola.com/imagenes/cocina/recetas/20200110157842/receta-coliflor-brocoli-romanescu-gratinados/0-767-143/gratinados-adobe-c.jpg;4 COMENSALES;35min;Fácil;['0.5 ud de Coliflor', '0.5 ud de Brócoli', '0.5 ud de Romanesco', '75 g de Queso rallado', '2 cs de Mostaza', 'Sal', 'Comino molido en polvo'];['Separamos los ramitos de brócoli, romanescu y coliflor.', 'Ponemos dos cazos con agua, sal y cominos y esperamos a que cuezan.', 'En uno introducimos la coliflor y la dejamos que cueza durante unos 7-8 minutos y en el otro ponemos el romanescu y el brócoli y los cocemos unos 8-10 minutos.', 'Precalentamos el horno a 200ºC y encendemos el grill.', 'Escurrimos los vegetales del agua y los colocamos en una bandeja de horno entremezclándolos.', 'Extendemos por encima la mostaza y espolvoreamos el queso rallado.', 'Gratinamos hasta que esté ligeramente dorado (entre 5 y 10 minutos).', 'Sacamos del horno con cuidado y servimos.'];lácteos
Palomitas con queso parmesano y orégano;https://images.hola.com/imagenes/cocina/recetas/20200109157776/palomitas-maiz-caseras-queso-parmesano-oregano/0-766-825/palomitas-caseras-parmesano-oregano-c.jpg;2 PORCIONES;15min;Fácil;['2 tz de Granos de maíz', '1 cucharada de Aceite de oliva', '0.5 tz de Queso parmesano rallado o en polvo', '1 cucharada de Orégano', '1 pizca de Sal'];"[""En una cazuela, ponemos el aceite y los granos de maíz. Encendemos el fuego, tapamos bien y esperamos a que las palomitas se vayan haciendo. Las retiramos cuando dejemos de escuchar que 'explotan'."", 'Mientras, en un bol pequeño mezclamos el orégano con el queso parmesano en polvo y la pizca de sal.', 'Con las palomitas aún calientes, incorporamos la mezcla y removemos bien, para que todas las palomitas se impregnen con estos ingredientes.']";lácteos
Bolitas de queso fresco y nueces;https://images.hola.com/imagenes/cocina/recetas/20200107157587/bolitas-queso-nueces/0-765-889/bolitas-queso-fresco-c.jpg;12 PORCIONES;30min;Fácil;['500 g de Queso fresco cremoso', '1 manojo de Cebollino fresco', '1 manojo de Eneldo', '30 g de Nueces picadas', 'Sal', 'Pimienta blanca', 'Pimentón dulce'];['Sazonamos el queso cremoso con la sal, la pimienta blanca y el pimentón dulce al gusto, removiendo bien para integrar los ingredientes. Reservamos en el frigorífico.', 'Lavamos el cebollino y el eneldo y los secamos bien con un paño, picándolos después. Picamos también las nueces.', 'Agregamos el cebollino, el eneldo y las nueces picadas a la mezcla de queso, guardando de nuevo en la nevera unos minutos.', 'Con las manos bien humedecidas, formamos bolitas con las manos. Si lo deseamos, podemos rebozar las bolitas de queso por un poco de eneldo picado, cebollino o nueces si nos han sobrado, presentándolas así.'];lácteos
Brochetas de salmón y verduras con yogur y limón;https://images.hola.com/imagenes/cocina/recetas/20200103157458/receta-brochetas-salmon-verduras-yogur-limon/0-765-262/brochetas-salmon-adobe-c.jpg;4 COMENSALES;25min;Fácil;['350 g de Salmón', '1 ud de Pimiento rojo', '1 ud de Pimiento amarillo', '1 ud de Calabacín', '2 ud de Yogur griego desnatado', '1 ud de Limón', 'Sal', 'Pimienta negra', 'Aceite de oliva virgen extra', 'Perejil fresco'];['Cortamos el salmón en cubos.', 'Lavamos, secamos y cortamos en rodajas los calabacines y los pimientos en trozos cuadrados.', 'Ensartamos en palos de brocheta el salmón y lo vamos intercalando con el calabacín y los dos tipos de pimiento.', 'Salpimentamos y las cocinamos a la plancha o en el grill.', 'Mezclamos los yogures griegos con un poco de zumo de limón, aceite de oliva, sal y pimienta.', 'Servimos las brochetas de salmón y verduras con un cuenco en el que pondremos la salsita de yogur.', 'Adornamos con unas hojas de perejil fresco.'];lácteos
'Tzatziki' de queso fresco;https://images.hola.com/imagenes/cocina/recetas/20200103157449/receta-tzatziki-queso-fresco/0-765-213/tzatziki-c.jpg;4 COMENSALES;15min;Fácil;['1 ud de Yogur griego', '100 g de Queso fresco', '25 ml de Aceite de oliva virgen extra', '1 diente de Ajo', '4 hojas de Menta', 'Zumo de limón', '2 ud de Pepino', '1 ud de Nabo', '1 ud de Zanahoria', 'Sal', 'Pimienta blanca'];"['Pelamos y rallamos 1 pepino, le añadimos sal y dejamos reposar 10 minutos para que suelte el agua.', 'Trituramos el queso con el ajo pelado, el aceite y el zumo de limón.', 'Añadimos el yogur griego, la menta picada y el pepino rallado bien escurrido.', 'Sazonamos con sal y la pimienta blanca.', 'Pelamos y cortamos en bastones el otro pepino, la zanahoria y el nabo.', ""Servimos el 'tzatziki' en un bol junto con los bastones de pepino, zanahoria y nabo.""]";lácteos
Mini pizzas de espelta con verduras y ricotta;https://images.hola.com/imagenes/cocina/recetas/20200102157382/receta-mini-pizzas-espelta-verduras-ricotta/0-764-898/pizza-espelta-age-c.jpg;4 COMENSALES;2h 30min;Fácil;['400 g de Harina de espelta integral', '1 cs de Levadura de panadería', '250 cl de Agua tibia', '1 pizca de Sal', '0.5 ud de Pimiento amarillo', '0.5 ud de Calabacín', '0.5 ud de Berenjena', '100 g de Ricotta', 'Aceite de oliva virgen', 'Sal', 'Tomillo'];['En un cuenco grande mezclamos la harina con la levadura y la sal.', 'Hacemos un hueco en el centro, como si fuera un volcán, y echamos la mitad de agua tibia mientras vamos removiendo la masa con la mano para que se integren todos los ingredientes y seguiremos añadiendo el resto del agua poco a poco hasta tener una masa homogénea.', 'Pasamos la masa a una mesa limpia y enharinada y amasamos, por lo menos durante unos 8-10 minutos, formamos una bola, la ponemos en el cuenco y la tapamos con un paño de cocina para dejar reposar 2 horas.', 'Sacamos la masa y aprovechamos para precalentar el horno a 180ºC con calor por arriba y por abajo.', 'Volvemos a amasar la masa y a estirarla fina con un rodillo.', 'La cortamos en porciones individuales con un molde o con el borde de un vaso ancho.', 'Extendemos el queso ricotta por encima de cada mini pizza.', 'Lavamos, secamos y cortamos en rodajas la berenjena y el calabacín y en tiras el pimiento amarillo.', 'Colocamos las verduras encima de la ricotta, salpimentamos, echamos un chorrito de aceite de oliva y espolvoreamos ramitas de tomillo.', 'Ponemos las mini pizzas en una bandeja de horno con papel sulfurizado y horneamos entre 20 y 25 minutos a 180ºC, vigilando que no se quemen.', 'Sacamos del horno y servimos.'];lácteos
Carpacho de remolacha con pesto;https://images.hola.com/imagenes/cocina/recetas/20200102157376/receta-carpacho-remolacha-pesto/0-764-880/carpaccio-age-c.jpg;4 COMENSALES;20min;Fácil;['350 g de Remolacha cocida', '75 g de Queso feta', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta', 'Ralladura de naranja', 'Brotes', '75 g de Albahaca fresca', '125 g de Queso parmesano', '50 g de Piñones', '1 diente de Ajo', 'Aceite de oliva virgen', 'Sal'];['Desmenuzamos el queso feta y reservamos.', 'Cortamos la remolacha en láminas finas con el cuchillo o con la mandolina y las disponemos en cada plato.', 'Salpimentamos, echamos un chorrito de aceite y añadimos unas tiras muy finas de piel de naranja y unos brotes.', 'Hacemos el pesto poniendo en el vaso batidor las hojas de albahaca, los piñones, el diente de ajo pelado y un poco de sal.', 'Vamos añadiendo aceite y triturando hasta obtener una textura homogénea.', 'Acompañamos el carpacho con la salsa pesto servida en un cuenco pequeño.'];lácteos
'Dip' de remolacha y queso feta;https://images.hola.com/imagenes/cocina/recetas/20200102157374/receta-dip-remolacha-queso-feta/0-764-871/dip-remolacha-age-c.jpg;6 COMENSALES;15min;Fácil;['300 g de Remolacha cocida', '1 ud de Yogur natural', '50 g de Queso feta', '50 g de Queso crema', '1 pizca de Comino molido', '1 ud de Zumo de limón', '1 diente de Ajo', '50 g de Piñones', 'Aceite de oliva virgen extra', 'Sal', 'Pimienta negra', '6 rebanadas de Pan'];"['Desmenuzamos el queso feta y reservamos.', 'Trituramos hasta obtener una mezcla homogénea la remolacha cocida con el yogur, el queso crema, el comino, el diente de ajo pelado, un chorro de zumo de limón y otro de aceite de oliva virgen extra.', 'Salpimentamos al gusto y volvemos a triturar.', 'En una sartén tostamos los piñones.', ""Servimos el 'dip' en un bol, espolvoreamos por encima los piñones tostados y el queso feta y añadimos un chorrito de aceite."", 'Acompañamos con unas rebanadas de pan tostado.']";lácteos
